-43.457,-39.2456
-42.9077,-39.2761
-42.9077,-39.2761
-42.1143,-39.2456
-42.1143,-39.2456
-41.4734,-39.1846
-41.4734,-39.1846
-40.741,-38.7573
-40.741,-38.7573
-40.0085,-38.7573
-40.0085,-38.7573
-39.1541,-38.208
-39.1541,-38.208
-38.208,-37.9028
-38.208,-37.9028
-37.5061,-37.4451
-37.5061,-37.4451
-37.0483,-36.9568
-37.0483,-36.9568
-36.5295,-36.8042
-36.5295,-36.8042
-36.499,-36.2854
-36.499,-36.2854
-36.8042,-36.2549
-36.8042,-36.2549
-37.262,-36.2854
-37.262,-36.2854
-38.2385,-36.2549
-38.2385,-36.2549
-38.9099,-36.2549
-38.9099,-36.2549
-39.7034,-36.2854
-39.7034,-36.2854
-40.741,-36.2854
-40.741,-36.2854
-41.4429,-36.2549
-41.4429,-36.2549
-41.9006,-36.2854
-41.9006,-36.2854
-41.9312,-36.0107
-41.9312,-36.0107
-41.9617,-35.4614
-41.9617,-35.4614
-41.5649,-35.3088
-41.5649,-35.3088
-41.1987,-34.8511
-41.1987,-34.8511
-40.8936,-34.8206
-40.8936,-34.8206
-40.5273,-34.8206
-40.5273,-34.8206
-40.863,-35.3394
-40.863,-35.3394
-41.7175,-36.1328
-41.7175,-36.1328
-42.6025,-37.4146
-42.6025,-37.4146
-43.8843,-38.9099
-43.8843,-38.9099
-45.105,-40.4053
-45.105,-40.4053
-46.5698,-42.3584
-46.5698,-42.3584
-47.5159,-43.8538
-47.5159,-43.8538
-48.5229,-45.3491
-48.5229,-45.3491
-49.2249,-46.7834
-49.2249,-46.7834
-50.0183,-47.8516
-50.0183,-47.8516
-50.5676,-48.7671
-50.5676,-48.7671
-50.6897,-49.0112
-50.6897,-49.0112
-50.6592,-49.0417
-50.6592,-49.0417
-50.7202,-48.6755
-50.7202,-48.6755
-49.9573,-48.1567
-49.9573,-48.1567
-49.4385,-47.1802
-49.4385,-47.1802
-48.7976,-46.2036
-48.7976,-46.2036
-48.3398,-45.6543
-48.3398,-45.6543
-48.2483,-45.2271
-48.2483,-45.2271
-48.5535,-45.105
-48.5535,-45.105
-48.7976,-45.4102
-48.7976,-45.4102
-49.469,-45.9595
-49.469,-45.9595
-50.0488,-46.4478
-50.0488,-46.4478
-51.0254,-47.3938
-51.0254,-47.3938
-52.3071,-48.3398
-52.3071,-48.3398
-54.1077,-49.6216
-54.1077,-49.6216
-56.1523,-51.0864
-56.1523,-51.0864
-58.0444,-52.6428
-58.0444,-52.6428
-60.0586,-53.6804
-60.0586,-53.6804
-60.9436,-54.4128
-60.9436,-54.4128
-60.9741,-54.0771
-60.9741,-54.0771
-60.2112,-53.1311
-60.2112,-53.1311
-59.2041,-52.124
-59.2041,-52.124
-57.8308,-50.5981
-57.8308,-50.5981
-56.0608,-49.1638
-56.0608,-49.1638
-54.5959,-47.699
-54.5959,-47.699
-52.9175,-46.7224
-52.9175,-46.7224
-51.9714,-45.8679
-51.9714,-45.8679
-51.6968,-44.7693
-51.6968,-44.7693
-51.6968,-44.5557
-51.6968,-44.5557
-52.4292,-44.6777
-52.4292,-44.6777
-53.6499,-44.6472
-53.6499,-44.6472
-55.1758,-45.1355
-55.1758,-45.1355
-57.5867,-45.9595
-57.5867,-45.9595
-59.5703,-46.3562
-59.5703,-46.3562
-61.0352,-46.6309
-61.0352,-46.6309
-61.8896,-46.2646
-61.8896,-46.2646
-61.7065,-45.2881
-61.7065,-45.2881
-61.1877,-43.8232
-61.1877,-43.8232
-59.7839,-42.0227
-59.7839,-42.0227
-58.7769,-40.741
-58.7769,-40.741
-58.1055,-40.1917
-58.1055,-40.1917
-58.075,-40.5884
-58.075,-40.5884
-58.0139,-41.5039
-58.0139,-41.5039
-57.9834,-42.4805
-57.9834,-42.4805
-58.0444,-43.8843
-58.0444,-43.8843
-57.6172,-44.9829
-57.6172,-44.9829
-57.6477,-45.8984
-57.6477,-45.8984
-58.0444,-46.9055
-58.0444,-46.9055
-58.8684,-47.8516
-58.8684,-47.8516
-59.7839,-49.3469
-59.7839,-49.3469
-61.2488,-50.354
-61.2488,-50.354
-62.9578,-52.0935
-62.9578,-52.0935
-64.8499,-53.5889
-64.8499,-53.5889
-66.5894,-55.542
-66.5894,-55.542
-68.0542,-57.4646
-68.0542,-57.4646
-69.0308,-58.96
-69.0308,-58.96
-69.2749,-60.0891
-69.2749,-60.0891
-68.4509,-60.3333
-68.4509,-60.3333
-67.2302,-60.2112
-67.2302,-60.2112
-65.8569,-59.7839
-65.8569,-59.7839
-64.1785,-58.96
-64.1785,-58.96
-62.7136,-57.6172
-62.7136,-57.6172
-61.7371,-56.4575
-61.7371,-56.4575
-61.1877,-55.481
-61.1877,-55.481
-60.73,-54.5044
-60.73,-54.5044
-60.5469,-53.5278
-60.5469,-53.5278
-60.0586,-52.5513
-60.0586,-52.5513
-59.6619,-51.6052
-59.6619,-51.6052
-59.2957,-50.5981
-59.2957,-50.5981
-58.7158,-49.5911
-58.7158,-49.5911
-58.2275,-48.645
-58.2275,-48.645
-58.0139,-47.6685
-58.0139,-47.6685
-58.075,-47.2107
-58.075,-47.2107
-58.0444,-46.7224
-58.0444,-46.7224
-58.2886,-46.875
-58.2886,-46.875
-58.8379,-47.3938
-58.8379,-47.3938
-59.7839,-48.7061
-59.7839,-48.7061
-60.73,-50.1404
-60.73,-50.1404
-61.7065,-51.6052
-61.7065,-51.6052
-62.2864,-53.2837
-62.2864,-53.2837
-62.7136,-54.5654
-62.7136,-54.5654
-63.1409,-56.0608
-63.1409,-56.0608
-64.1479,-57.251
-64.1479,-57.251
-65.0635,-58.6548
-65.0635,-58.6548
-66.864,-60.1807
-66.864,-60.1807
-69.1223,-61.615
-69.1223,-61.615
-71.991,-63.2935
-71.991,-63.2935
-74.9817,-64.8193
-74.9817,-64.8193
-77.8809,-66.4978
-77.8809,-66.4978
-80.2917,-67.3828
-80.2917,-67.3828
-82.5195,-68.4204
-82.5195,-68.4204
-84.137,-69.0613
-84.137,-69.0613
-85.1135,-69.397
-85.1135,-69.397
-85.907,-69.519
-85.907,-69.519
-85.907,-68.9697
-85.907,-68.9697
-85.1746,-68.573
-85.1746,-68.573
-83.8623,-67.7185
-83.8623,-67.7185
-82.428,-66.7419
-82.428,-66.7419
-80.4749,-65.7349
-80.4749,-65.7349
-78.5828,-64.7278
-78.5828,-64.7278
-76.9348,-64.1479
-76.9348,-64.1479
-75.3784,-64.1479
-75.3784,-64.1479
-73.9441,-64.4531
-73.9441,-64.4531
-72.9065,-65.0024
-72.9065,-65.0024
-71.9299,-65.9485
-71.9299,-65.9485
-70.5566,-66.4673
-70.5566,-66.4673
-69.0613,-66.5894
-69.0613,-66.5894
-67.2607,-66.2537
-67.2607,-66.2537
-65.3381,-65.2466
-65.3381,-65.2466
-63.6902,-64.2395
-63.6902,-64.2395
-62.2253,-63.324
-62.2253,-63.324
-61.4929,-62.4084
-61.4929,-62.4084
-61.0657,-62.1948
-61.0657,-62.1948
-60.9436,-61.7981
-60.9436,-61.7981
-61.3098,-61.7065
-61.3098,-61.7065
-61.8286,-61.7371
-61.8286,-61.7371
-61.9812,-62.1948
-61.9812,-62.1948
-62.3779,-62.2253
-62.3779,-62.2253
-61.9507,-62.2559
-61.9507,-62.2559
-61.9812,-62.2559
-61.9812,-62.2559
-61.9812,-62.2253
-61.9812,-62.2253
-61.9812,-62.5
-61.9812,-62.5
-62.2864,-63.0188
-62.2864,-63.0188
-62.8357,-63.4766
-62.8357,-63.4766
-63.3545,-63.9954
-63.3545,-63.9954
-63.8428,-64.1785
-63.8428,-64.1785
-63.4155,-63.7817
-63.4155,-63.7817
-62.3779,-62.7441
-62.3779,-62.7441
-60.6384,-60.9436
-60.6384,-60.9436
-58.2581,-58.5938
-58.2581,-58.5938
-55.0842,-55.8167
-55.0842,-55.8167
-51.9104,-52.8564
-51.9104,-52.8564
-48.1873,-49.8962
-48.1873,-49.8962
-45.1355,-47.3022
-45.1355,-47.3022
-42.1753,-44.8914
-42.1753,-44.8914
-39.4592,-42.9382
-39.4592,-42.9382
-37.4451,-41.7786
-37.4451,-41.7786
-36.377,-40.8325
-36.377,-40.8325
-36.0413,-39.8254
-36.0413,-39.8254
-36.0413,-39.7034
-36.0413,-39.7034
-36.7737,-39.5813
-36.7737,-39.5813
-38.0554,-39.7949
-38.0554,-39.7949
-39.2456,-40.0085
-39.2456,-40.0085
-40.6494,-40.1917
-40.6494,-40.1917
-41.7175,-40.2527
-41.7175,-40.2527
-42.7856,-40.2527
-42.7856,-40.2527
-43.6707,-40.1917
-43.6707,-40.1917
-44.1284,-39.856
-44.1284,-39.856
-44.6777,-39.6729
-44.6777,-39.6729
-44.8914,-39.2456
-44.8914,-39.2456
-44.5557,-38.3606
-44.5557,-38.3606
-44.0674,-37.4146
-44.0674,-37.4146
-43.1824,-36.4685
-43.1824,-36.4685
-41.3513,-35.4614
-41.3513,-35.4614
-39.4592,-33.9966
-39.4592,-33.9966
-37.5061,-32.959
-37.5061,-32.959
-35.0647,-31.5552
-35.0647,-31.5552
-33.0811,-30.5176
-33.0811,-30.5176
-31.1279,-29.5715
-31.1279,-29.5715
-29.541,-28.6255
-29.541,-28.6255
-28.4424,-28.1372
-28.4424,-28.1372
-27.5574,-27.9236
-27.5574,-27.9236
-27.2217,-28.0151
-27.2217,-28.0151
-27.5879,-27.9846
-27.5879,-27.9846
-27.771,-27.9846
-27.771,-27.9846
-28.2288,-27.9541
-28.2288,-27.9541
-28.2898,-27.9846
-28.2898,-27.9846
-28.2288,-27.6794
-28.2288,-27.6794
-28.2898,-27.5574
-28.2898,-27.5574
-28.2898,-27.0081
-28.2898,-27.0081
-28.6255,-26.4587
-28.6255,-26.4587
-28.7781,-26.5503
-28.7781,-26.5503
-29.5105,-26.5503
-29.5105,-26.5503
-30.0293,-27.0386
-30.0293,-27.0386
-30.6702,-27.5269
-30.6702,-27.5269
-31.3721,-28.2593
-31.3721,-28.2593
-31.9519,-28.8086
-31.9519,-28.8086
-32.1045,-29.2969
-32.1045,-29.2969
-32.3486,-29.8157
-32.3486,-29.8157
-32.5928,-29.9988
-32.5928,-29.9988
-32.3486,-29.9683
-32.3486,-29.9683
-32.135,-29.6631
-32.135,-29.6631
-31.3721,-29.1138
-31.3721,-29.1138
-30.426,-28.1372
-30.426,-28.1372
-29.4495,-26.8555
-29.4495,-26.8555
-28.0151,-25.2991
-28.0151,-25.2991
-26.2451,-23.3765
-26.2451,-23.3765
-24.6887,-21.9116
-24.6887,-21.9116
-23.6206,-20.7214
-23.6206,-20.7214
-22.583,-19.8059
-22.583,-19.8059
-21.9116,-19.1345
-21.9116,-19.1345
-21.4233,-18.7378
-21.4233,-18.7378
-21.637,-19.2261
-21.637,-19.2261
-22.1558,-19.6838
-22.1558,-19.6838
-22.6746,-20.5078
-22.6746,-20.5078
-23.2544,-21.4233
-23.2544,-21.4233
